url_path,views_total,views_unique
/SuperDuperDB/superduperdb,1248,410
/SuperDuperDB/superduperdb/issues,294,41
/SuperDuperDB/superduperdb/pulls,294,22
/SuperDuperDB/superduperdb/tree/main/superduperdb,161,21
/SuperDuperDB/superduperdb/tree/main/docs,103,10
/SuperDuperDB/superduperdb/stargazers,87,9
/SuperDuperDB/superduperdb/issues/983,70,12
/SuperDuperDB/superduperdb/tree/main/superduperdb/db,59,11
/SuperDuperDB/superduperdb/pull/1006,53,4
/SuperDuperDB/superduperdb/pull/1000,50,5
