url_path,views_total,views_unique
/SuperDuperDB/superduperdb,832,154
/SuperDuperDB/superduperdb/pulls,468,14
/SuperDuperDB/superduperdb/issues,379,28
/SuperDuperDB/superduperdb/tree/main/superduperdb,122,15
/SuperDuperDB/superduperdb/actions,88,4
/SuperDuperDB/superduperdb/tree/main/.github,87,5
/SuperDuperDB/superduperdb/commits/main,65,8
/SuperDuperDB/superduperdb/pull/822,64,3
/SuperDuperDB/superduperdb/pull/882,54,4
/SuperDuperDB/superduperdb/stargazers,47,7
