url_path,views_total,views_unique
/SuperDuperDB/superduperdb,1444,488
/SuperDuperDB/superduperdb/issues,431,39
/SuperDuperDB/superduperdb/pulls,330,14
/SuperDuperDB/superduperdb/tree/main/examples,143,23
/SuperDuperDB/superduperdb/tree/main/superduperdb,116,12
/SuperDuperDB/superduperdb/projects,58,5
/SuperDuperDB/superduperdb/tree/main/docs,57,10
/SuperDuperDB/superduperdb/issues/1151,54,7
/SuperDuperDB/superduperdb/issues/new,48,8
/SuperDuperDB/superduperdb/pull/1133,46,5
